"index","date","cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth"
"398","19800203","6","0","20","10.1","6.7","3","5.3","100300","0"
"399","19800204","7","0","20","10.6","5.8","1.4","4.8","100320","0"
"400","19800205","7","0","21","8.1","6.2","1.7","0.4","99670","0"
"401","19800206","7","0","21","9.5","6.4","4.8","4.3","100400","0"
"402","19800207","8","0.3","28","11.3","6.7","3.9","2","101010","0"
"403","19800208","8","0.1","25","11.7","7.6","3.9","0.4","101190","0"
"404","19800209","7","0","22","11.2","9.6","7.4","0","100680","0"
"405","19800210","3","8.4","92","11.8","7.4","3.7","0","101670","0"
"406","19800211","6","3.9","64","10.9","7.6","3.5","0","102590","0"
"407","19800212","7","3.5","62","8.5","7.3","3.7","0","102540","0"
"408","19800213","7","0.3","31","9.2","6.4","4.4","0","101910","0"
"409","19800214","8","0","24","12.6","7.2","5.1","1.3","101890","0"
"410","19800215","5","5.8","82","8.5","9.4","6.3","0.6","101440","0"
"411","19800216","6","0","25","12.8","6","3.5","2.6","101810","0"
"412","19800217","5","2.4","57","11.1","8.2","3.5","0","102530","0"
"413","19800218","6","3.4","67","11","7.6","4.1","0","102180","0"
"414","19800219","7","2.3","58","11.1","7.6","4.3","0","101620","0"
"415","19800220","6","1.1","46","10.3","6.4","1.6","0","101450","0"
"416","19800221","8","0","28","9.4","6.6","3","1.8","101620","0"
"417","19800222","6","0.6","40","9.2","8.6","7.9","5.7","101670","0"
"418","19800223","5","1.8","56","6.7","5.4","1.7","0.2","102570","0"
"419","19800224","6","0","29","9.7","4","1.4","2.4","102720","0"
"420","19800225","4","5.5","92","6.2","5.7","1.7","0","102510","0"
"421","19800226","3","1.5","55","6.8","1.9","-2.4","0","103090","0"
"422","19800227","8","0","31","9.4","2.8","-1.1","0","103500","0"
"423","19800228","6","6.4","103","11.3","5.5","1.6","0","103660","0"
"424","19800229","7","1.5","58","10","7.2","3.1","0","103190","0"
"425","19800301","7","0","35","10.3","7.4","4.8","0","102780","0"
"426","19800302","7","3.9","93","6.9","8","5.7","0","102230","0"
"427","19800303","4","8.3","136","10","4","1.1","0","102520","0"
"428","19800304","2","8.6","141","8","3.6","-2.8","0","102340","0"
"429","19800305","6","0.6","53","10.6","3.8","-0.5","2.1","101080","0"
"430","19800306","7","0","38","8.8","7.4","4.1","8.9","98980","0"
"431","19800307","7","2.2","79","8.5","6","3.3","3.4","98050","0"
"432","19800308","5","1.1","64","11.1","5.6","2.6","0","99850","0"
"433","19800309","4","4.8","112","9.3","6.4","1.6","0.9","101720","0"
"434","19800310","7","0.6","57","10.4","6","2.7","0.3","101590","0"
"435","19800311","6","1.4","72","10.5","6.6","2.9","1.4","102050","0"
"436","19800312","7","0","42","8.9","7.4","4.2","5.2","101020","0"
"437","19800313","5","8","151","6.7","5.8","2.7","0","100840","0"
"438","19800314","7","0","43","4","4.4","2","0","101500","0"
"439","19800315","8","0","44","6.4","3.6","3.3","0","102210","0"
"440","19800316","8","0.2","52","5.5","4.4","2.5","0.8","102340","0"
"441","19800317","7","0.1","50","7.6","3.8","2","13.3","101190","0"
"442","19800318","8","0","46","2.6","4","0.5","3.3","100840","0"
"443","19800319","8","0","46","4.7","2.4","2.2","0.5","101490","0"
"444","19800320","5","7.3","156","3.2","2.6","0.4","0","100870","0"
"445","19800321","7","0.1","53","8.4","1.1","-1","0","99860","0"
"446","19800322","2","9.7","184","10.1","1.6","-5.1","0","100240","0"
"447","19800323","6","4.3","125","11.7","5.2","0.4","1.3","100780","0"
"448","19800324","7","0.7","70","12.7","8","4.3","11.3","100420","0"
"449","19800325","6","6.4","154","11.4","8.2","3.7","0","100330","0"
"450","19800326","6","3.1","113","13.3","7","2.6","6.6","100350","0"
"451","19800327","8","0.1","57","13.7","9","4.8","0.8","99350","0"
"452","19800328","7","2.5","106","11.6","10.1","6.5","5.7","99700","0"
"453","19800329","5","4.8","140","10.5","9.2","6.7","0","100320","0"
"454","19800330","5","4.4","136","11.1","5.8","1","0.1","102000","0"
"455","19800331","8","0","54","13.9","8.4","5.8","6.2","100960","0"
"456","19800401","7","2.3","107","13.2","10.6","7.2","13.2","100500","0"
"457","19800402","2","11.5","224","12.6","7.8","2.4","0.8","101970","0"
"458","19800403","2","11.1","221","13.6","7.6","2.7","0","103150","0"
"459","19800404","2","11.4","227","12.6","7.2","0.8","0","103330","0"
"460","19800405","3","9","202","12.2","7.7","2.8","0","103440","0"
"461","19800406","5","1.2","92","14.6","8.8","5.5","0","103490","0"
"462","19800407","4","6.5","174","10.4","8.1","1.6","0.1","103160","0"
"463","19800408","4","9.5","212","12","7.2","4","0","102700","0"
"464","19800409","6","6.8","181","12.2","7.1","2.2","0","102560","0"
"465","19800410","5","6","172","14.6","8.6","4.9","0","102570","0"
"466","19800411","4","4.4","151","17","8.6","2.5","0","102460","0"
"467","19800412","1","12.3","251","20","10.5","4","0","101810","0"
"468","19800413","4","9.5","220","21.3","13.6","7.1","0","101360","0"
"469","19800414","4","10.2","230","20.8","14.5","7.7","0","101500","0"
"470","19800415","5","7.8","202","19.3","14.6","8.4","0","101660","0"
"471","19800416","7","0","64","17.4","14.2","9","0","102150","0"
"472","19800417","6","3.9","150","18.3","14","10.5","0","102280","0"
"473","19800418","4","5.6","176","14.8","12.8","7.4","0","101960","0"
"474","19800419","4","8.5","217","9.1","12.1","9.4","0","101400","0"
"475","19800420","5","2.3","125","12.8","6.4","3.6","0","101580","0"
"476","19800421","4","11.7","259","11.3","7.8","2.7","1.2","102320","0"
"477","19800422","8","0","67","12.3","9.4","7.5","0.2","102440","0"
"478","19800423","7","0.8","96","13.8","9.4","6.5","0","102590","0"
"479","19800424","6","2.1","125","11.8","10.2","6.5","0","102320","0"
"480","19800425","8","0.8","97","9.5","9.5","7.2","0","101890","0"
"481","19800426","7","0.1","75","11.7","5.8","2.2","1.4","101740","0"
"482","19800427","8","0.2","80","11.5","8.6","5.4","0.4","101910","0"
"483","19800428","7","1.3","111","11.6","9.4","7.2","0.1","102100","0"
"484","19800429","7","2.4","134","12.5","8.6","5.6","2.4","102140","0"
"485","19800430","7","2","127","17.5","9.2","6","1.8","101740","0"
"486","19800501","5","6.6","205","14","12","6.4","0","101670","0"
"487","19800502","6","0.3","87","12.5","11.4","8.7","0","101390","0"
"488","19800503","7","0.7","100","16.2","10.4","8.3","0","101400","0"
"489","19800504","3","11.8","278","12.3","10.4","4.5","0","101490","0"
"490","19800505","5","4.9","183","13.4","8.7","5.1","0","101330","0"
"491","19800506","4","5.9","199","11.1","8.2","2.9","0","100730","0"
"492","19800507","6","0","74","11.6","7.2","3.2","0","100620","0"
"493","19800508","5","2.2","137","13.6","8","4.4","0","101250","0"
"494","19800509","2","10.5","267","19.3","7","0.5","0","102560","0"
"495","19800510","1","13","299","21.1","11.1","2.9","0","102840","0"
"496","19800511","1","14.1","314","26.2","14.4","7.7","0","102240","0"
"497","19800512","2","13.5","307","23.6","18.3","10.4","0","101550","0"
"498","19800513","1","13.9","313","20.9","17.8","12","0","101580","0"
"499","19800514","0","14","315","18.9","15.8","10.6","0","101940","0"
"500","19800515","0","14.2","314","21.1","14.3","9.7","0","102670","0"
"501","19800516","2","14.3","321","21.2","14.2","7.4","0","102700","0"
"502","19800517","4","11","280","22.5","13.8","6.4","0","102350","0"
"503","19800518","4","7.3","230","24.2","15.3","8.1","0","102060","0"
"504","19800519","2","12.7","304","12.6","16.5","8.8","1","102090","0"
"505","19800520","8","0","79","21.1","11.8","11.1","3.4","101430","0"
"506","19800521","6","7.8","239","15.9","15.6","10","0","101480","0"
"507","19800522","6","2.9","159","12.9","12.8","9.7","0","102140","0"
"508","19800523","6","3.1","163","14.1","10","7.2","0","102470","0"
"509","19800524","7","0.3","96","16.6","11.8","9.5","0","102250","0"
"510","19800525","7","0.7","109","18.7","12.9","9.2","0","101710","0"
"511","19800526","6","8.8","256","19.5","13.6","8.4","0","101370","0"
"512","19800527","5","6.6","224","18.4","14.3","9.1","0","101030","0"
"513","19800528","4","7","231","14.9","12.9","7.4","0","100540","0"
"514","19800529","6","3.1","165","16.6","11.9","8.9","0","100520","0"
"515","19800530","4","9.9","274","12.2","10.2","3.9","8.5","100960","0"
"516","19800531","8","0","82","17.9","10.2","8.3","13.2","100460","0"
"517","19800601","6","4.5","193","18","13.5","9.1","0","101630","0"
"518","19800602","7","0","79","25.6","13.8","9.6","0","102450","0"
"519","19800603","6","11.5","297","29","19.6","13.6","0","102550","0"
"520","19800604","5","10.2","280","27","21.8","14.6","0","102330","0"
"521","19800605","5","9.6","272","21.1","22","17","0","101780","0"
"522","19800606","3","12.8","259","19.7","15.5","9.9","0","101780","0"
"523","19800607","4","8.4","256","19.1","13.9","8.1","0.4","101490","0"
"524","19800608","5","7.6","245","20.8","14","8.9","0","101120","0"
"525","19800609","5","3.5","177","18.3","14.2","7.5","0.4","100910","0"
"526","19800610","7","0","81","18.5","15.8","13.4","5.3","100700","0"
"527","19800611","6","1.8","142","23.2","15.4","12.3","0","100780","0"
"528","19800612","6","8.3","256","23.5","17.2","11.2","4.2","101320","0"
"529","19800613","6","10","279","19.4","18.8","14","41.7","101420","0"
"530","19800614","7","1.8","142","20.1","16.6","13.8","0","100710","0"
"531","19800615","6","5.8","218","18.3","16.1","12.1","0.4","101130","0"
"532","19800616","7","4.3","192","17","15.7","13.1","1.2","100810","0"
"533","19800617","6","4.6","198","20.2","13.8","10.5","10.2","100810","0"
"534","19800618","5","8.1","253","17.7","15","9.7","0","101200","0"
"535","19800619","6","2.9","166","17","16","14.2","0","100830","0"
"536","19800620","4","7.4","243","18.6","13","8.9","0.2","100970","0"
"537","19800621","5","8.1","253","15.5","14.4","10.1","0.3","100880","0"
"538","19800622","5","5.2","208","15.1","12.8","10","5.1","100510","0"
"539","19800623","5","4.5","196","17","11.6","8","8.6","100200","0"
"540","19800624","6","6.1","222","19.2","13.6","10.2","2.7","100250","0"
"541","19800625","5","9.5","273","19.4","13.2","7.3","4.9","100810","0"
"542","19800626","6","5.5","213","18.1","15.2","10.9","0.5","101080","0"
"543","19800627","5","10.4","284","18.7","13.7","9.3","9.5","101580","0"
"544","19800628","7","2.1","149","20","14.5","10.3","1.9","100710","0"
"545","19800629","5","6","220","19.4","14.5","9","0","101270","0"
"546","19800630","5","8.3","255","16","14.2","9","8.7","101090","0"
"547","19800701","8","0.1","89","21.1","13","10","0.6","100590","0"
"548","19800702","5","7.8","247","21.8","15.6","10.1","0","101660","0"
"549","19800703","5","11.2","293","18.5","16.7","11.6","4.8","101980","0"
"550","19800704","6","3","166","19.3","15.3","12.1","0","101440","0"
"551","19800705","5","7.8","246","18.2","14.6","9.8","0","101230","0"
"552","19800706","7","2.7","160","17.5","14.8","11.4","1.6","101070","0"
"553","19800707","8","0.6","108","15.6","14.7","11.9","8","100590","0"
"554","19800708","8","0","79","14.9","13.7","11.8","2.9","100250","0"
"555","19800709","8","0","79","15.3","13.2","11.6","0.2","100830","0"
"556","19800710","7","0.1","87","19.4","12.4","9.6","0","101710","0"
"557","19800711","6","5.9","215","17.6","14.4","9.4","1.1","102130","0"
"558","19800712","7","1.9","141","17.7","14.6","11.7","0.3","102000","0"
"559","19800713","7","5.2","203","15.3","14.4","11","10","101330","0"
"560","19800714","7","0.4","99","16.9","14.2","13","3.3","100470","0"
"561","19800715","6","4.9","197","19","13.2","9.4","0.2","101120","0"
"562","19800716","6","5.6","208","16.8","14.6","10.1","0","102010","0"
"563","19800717","7","0.2","90","18.3","13.2","9.6","0.1","101950","0"
"564","19800718","7","0","77","20","15.8","13.2","5.5","101270","0"
"565","19800719","7","1.3","124","17.3","16.9","13.8","3.4","100460","0"
"566","19800720","7","0.6","104","19.8","15","12.8","0.2","100100","0"
"567","19800721","2","13","306","21.7","13.8","7.8","0","101860","0"
"568","19800722","0","14.5","323","24.8","15.6","9.6","0","102000","0"
"569","19800723","4","7.6","233","24.2","18.2","11.7","0","101440","0"
"570","19800724","1","14.3","301","27.8","17.4","10.6","0","102020","0"
"571","19800725","1","13.9","313","20.7","21.2","14.5","13.6","101380","0"
"572","19800726","6","0.3","91","21.2","19.8","18.9","3.3","100750","0"
"573","19800727","5","4","175","25","17.4","13.7","0","101300","0"
"574","19800728","3","13.3","303","25.7","18.4","11.7","0","101640","0"
"575","19800729","7","2.3","142","21.4","21.8","18","0","100980","0"
"576","19800730","5","9.6","255","22","17.8","14.1","0.2","101330","0"
"577","19800731","5","11.6","279","23","18","13.9","0","101940","0"
"578","19800801","6","5.7","199","25.2","18","13.1","0","101880","0"
"579","19800802","6","6","202","23.3","19.6","14","0","101570","0"
"580","19800803","6","5.3","191","21.6","19.6","15.9","0","101150","0"
"581","19800804","7","0.5","94","21","19.2","16.7","0.1","101260","0"
"582","19800805","6","5.9","198","21.9","18","15","0","101390","0"
"583","19800806","6","2.3","136","25.2","18.2","14.6","0","101910","0"
"584","19800807","6","3.8","163","17.4","20.8","16.3","0","101270","0"
"585","19800808","7","0","69","22.1","16","14.6","1.1","101270","0"
"586","19800809","7","4.7","176","24.4","18","13.9","0","101750","0"
"587","19800810","4","10.9","259","20.3","18.8","13.3","0","101870","0"
"588","19800811","7","0.1","75","19.8","17.8","15.3","3.1","101040","0"
"589","19800812","5","4.8","175","24.6","15.5","11.2","13.1","100960","0"
"590","19800813","6","3.3","150","24.8","18.6","12.6","0","100990","0"
"591","19800814","7","0.3","82","23.3","20.9","17","24","100980","0"
"592","19800815","6","4","159","23.9","20.6","18","0","100750","0"
"593","19800816","4","6.9","201","22.4","18.2","12.5","0.4","101700","0"
"594","19800817","6","1.8","118","22.3","18","13.7","0.6","101750","0"
"595","19800818","5","8.8","223","20.2","18.1","13.9","0","102010","0"
"596","19800819","4","7.9","210","24.5","15.9","11.6","0","102540","0"
"597","19800820","4","7.3","201","21","18.4","12.4","0.1","102110","0"
"598","19800821","3","10.8","242","18","18.1","15.2","0","101860","0"
"599","19800822","4","6.9","193","18.3","13.8","9.7","0","102200","0"
"600","19800823","3","8.3","210","19.8","12.8","7.2","0","102370","0"
"601","19800824","5","7.1","193","21","14.6","9.3","0","102370","0"
"602","19800825","3","10.6","234","22.6","14.8","8.5","0","102040","0"
"603","19800826","5","9.7","222","24.3","17.4","12.3","0","101650","0"
"604","19800827","2","7.2","191","23","17.8","11.2","0","101660","0"
"605","19800828","6","4.1","147","19.6","18.2","13.4","0.2","101570","0"
"606","19800829","8","0","58","20.4","17.8","15.9","8.7","100800","0"
"607","19800830","6","6","171","19.9","17","13.7","0.9","100720","0"
"608","19800831","1","12.4","243","22","15.4","10.8","0","102200","0"
"609","19800901","3","10.6","213","22.4","15.7","9.4","0","102810","0"
"610","19800902","4","12.1","227","25","16.2","10.1","0","102570","0"
"611","19800903","1","11.2","216","20.3","17.6","10.3","0","101790","0"
"612","19800904","4","0.7","77","18.9","16","11.6","2.5","101720","0"
"613","19800905","6","3","117","21.8","16","13.2","0.5","101060","0"
"614","19800906","2","10.2","201","23.1","15.9","10","0","102020","0"
"615","19800907","1","11.3","210","22.1","16.8","10.5","0.3","101730","0"
"616","19800908","5","5.2","143","17.7","17.2","12.3","0","101550","0"
"617","19800909","6","3.8","124","20.1","13","8.4","1.1","102030","0"
"618","19800910","7","0.8","75","19.3","16.2","12.2","0","101090","0"
"619","19800911","7","0.7","72","20.4","16.6","14","0","101430","0"
"620","19800912","5","8.3","171","19.2","17.8","15.3","0","101050","0"
"621","19800913","4","5.5","140","21.5","15","10.7","0","101570","0"
"622","19800914","6","3.1","109","20","17.2","13","0","101690","0"
"623","19800915","6","0.8","71","20.2","16.8","13.7","0.1","101990","0"
"624","19800916","7","1.2","78","19","17.5","14.8","9.7","101700","0"
"625","19800917","5","5.2","131","18.7","15.1","11.2","0","101730","0"
"626","19800918","7","2.6","97","21.5","15.8","12.8","0.3","101270","0"
"627","19800919","7","5.3","129","19.7","18.6","15.7","0.6","100750","0"
"628","19800920","8","0.2","53","19.6","17.4","15.2","4.4","100760","0"
"629","19800921","6","4.2","114","19.7","17.6","15.5","2.9","100720","0"
"630","19800922","4","5.9","131","20.1","15.4","11.2","5.1","101270","0"
"631","19800923","6","3.5","103","18.9","16","11.9","0.2","101840","0"
"632","19800924","4","8.8","156","19.8","15.6","12.4","0","102280","0"
"633","19800925","4","7.1","139","20.3","14.4","9","0","102710","0"
"634","19800926","5","6","126","18.2","14.8","9.4","0","102280","0"
"635","19800927","6","0.2","48","16.6","15.6","13","0","101580","0"
"636","19800928","5","0","40","17.8","13.3","10","0","102070","0"
"637","19800929","7","0.1","44","19.1","15.2","12.6","0","102570","0"
"638","19800930","3","9","147","18.4","15","11","0","102900","0"
"639","19801001","5","0.7","56","16.6","12.3","6.2","0","102710","0"
"640","19801002","1","8","135","17.5","11.1","5.6","0","102860","0"
"641","19801003","3","7","125","15.7","11","4.6","0.6","102330","0"
"642","19801004","6","6.1","116","15.4","12.2","8.6","0","102120","0"
